ProductKey,CultureName,ProductDescription
591,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
592,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
593,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
594,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
595,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
596,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
597,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
598,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
599,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
600,Afrikaans,Geskik vir alle vorms van fietsry; pad- of veldgebruik. Pas in enige begroting. Seepgladde ratoorskakeling met ’n gemaklike rit.
601,Afrikaans,Chromoliestaal.
602,Afrikaans,Aluminium-allooidoppe; spil met groot deursnee.
603,Afrikaans,Aluminium-allooidoppe en ’n hol as.
210,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
211,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
212,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
213,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
214,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
215,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
216,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
217,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
218,Albanian,Kombinimi i fijeve natyrale me ato sintetike qëndron i thatë dhe ofron rehatinë e nevojshme.
219,Albanian,Kombinimi i fijeve natyrale me ato sintetike qëndron i thatë dhe ofron rehatinë e nevojshme.
220,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
221,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
222,Albanian,"Strehëz e lëvizshme, e lehtë, me ajrosje të mirë, me masë universale."
223,Albanian,Stil tradicional me një strehë që ngrihet lart; një masë për të gjithë.
224,Albanian,Stil tradicional me një strehë që ngrihet lart; një masë për të gjithë.
225,Albanian,Stil tradicional me një strehë që ngrihet lart; një masë për të gjithë.
226,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
227,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
228,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
229,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
230,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
231,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
232,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
233,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
234,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
235,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
236,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
237,Albanian,"Fanellë çiklisti prej mikrofibre, me stemën e ekipit AWC, me mëngë të gjata, uniseks "
238,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
239,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
240,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
241,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
242,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
243,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
244,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
245,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
246,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
247,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
248,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
249,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
250,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
251,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
252,Albanian,"Trupi ynë prej alumini më të lehtë dhe me cilësinë më të mirë, i prodhuar nga aliazhi më i ri; është salduar dhe kalitur që të ketë rezistencë. Modeli ynë novator ka si rezultat një rehati dhe rendiment maksimal."
253,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
254,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
255,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
256,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
257,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
258,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
259,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
260,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
261,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
262,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
263,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
264,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
265,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
266,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
267,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
268,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
269,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
270,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
271,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
272,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
273,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
274,Albanian,"I prodhuar nga i njëjti aliazh alumini me atë të trupit tonë HL me cilësinë më të mirë, ML ka një tub të pjerrët me peshë të lehtë, i frezuar në një diametër të përkryer, për të dhënë një rezistencë optimale. Versioni për burra. "
275,Albanian,"I prodhuar nga i njëjti aliazh alumini me atë të trupit tonë HL me cilësinë më të mirë, ML ka një tub të pjerrët me peshë të lehtë, i frezuar në një diametër të përkryer, për të dhënë një rezistencë optimale. Versioni për burra. "
276,Albanian,"I prodhuar nga i njëjti aliazh alumini me atë të trupit tonë HL me cilësinë më të mirë, ML ka një tub të pjerrët me peshë të lehtë, i frezuar në një diametër të përkryer, për të dhënë një rezistencë optimale. Versioni për burra. "
277,Albanian,"I prodhuar nga i njëjti aliazh alumini me atë të trupit tonë HL me cilësinë më të mirë, ML ka një tub të pjerrët me peshë të lehtë, i frezuar në një diametër të përkryer, për të dhënë një rezistencë optimale. Versioni për burra. "
278,Albanian,"I prodhuar nga i njëjti aliazh alumini me atë të trupit tonë HL me cilësinë më të mirë, ML ka një tub të pjerrët me peshë të lehtë, i frezuar në një diametër të përkryer, për të dhënë një rezistencë optimale. Versioni për burra. "
279,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
280,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
281,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
282,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
283,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
284,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
285,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
286,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
287,Albanian,"Trupi LL prej alumini, ofron një ngarje të rehatshme dhe të sigurt, një amortizim të shkëlqyer të goditjeve, për një raport shumë të mirë cilësi-çmim."
391,Albanian,Konstruksion i fortë që amortizon goditjen dhe ofron një drejtim më të përpiktë.
392,Albanian,"Pirun me strukturë të përzier, me tubin e timonit prej alumini."
393,Albanian,"Pirun me një rendiment të lartë, prej karboni me këmbë të lakuara."
394,Albanian,Trupi pa filetim i timonit ofron cilësi në një çmim ekonomik.
395,Albanian,Fisheku i puthitur mirë i mban jashtë papastërtitë.
396,Albanian,"Trup pa filetim i timonit I një cilësie të lartë 2,54 cm, me një vrimë për lubrifikim të shpejtë."
397,Albanian,"Tub mbështetës për çdo përdorim, për në rrugë dhe jashtë rruge."
398,Albanian,"Tub mbështetës për çdo përdorim, për në rrugë dhe jashtë rruge."
399,Albanian,"Tuba mbështetës prej aliazhi alumini, të fortë për dishezë."
400,Albanian,"Tuba mbështetës prej aliazhi alumini, të fortë për dishezë."
401,Albanian,Tub i sheshtë mjaft i fortë për kthesat e cirkuitit.
402,Albanian,Tub i sheshtë mjaft i fortë për kthesat e cirkuitit.
403,Albanian,Forma unike ofron një kapje më të lehtë të frenave.
404,Albanian,Forma unike ofron një kapje më të lehtë të frenave.
405,Albanian,"Tub mbështetës prej alumini i profiluar anatomikisht, që t'i përshtatet të gjithë çiklistëve."
406,Albanian,"Tub mbështetës prej alumini i profiluar anatomikisht, që t'i përshtatet të gjithë çiklistëve."
407,Albanian,"I projektuar për garues; tub mbështetës prej aliazhi alumini i profiluar anatomikisht, me një cilësi të lartë."
408,Albanian,"I projektuar për garues; tub mbështetës prej aliazhi alumini i profiluar anatomikisht, me një cilësi të lartë."
409,Albanian,"Trupi ML është një trup alumini i kalitur, i prodhuar me të njëjtën imtësi dhe cilësi si ajo e trupit tonë HL. Ai ofron një rendiment të lartë. Versioni për burra."
417,Albanian,"I prodhuar nga i njëjti aliazh alumini me atë të trupit tonë HL me cilësinë më të mirë, ML ka një tub të pjerrët me peshë të lehtë, i frezuar në një diametër të përkryer, për të dhënë një rezistencë optimale. Versioni për gra. "
418,Albanian,"I prodhuar nga i njëjti aliazh alumini me atë të trupit tonë HL me cilësinë më të mirë, ML ka një tub të pjerrët me peshë të lehtë, i frezuar në një diametër të përkryer, për të dhënë një rezistencë optimale. Versioni për gra. "
